%Cpu: 55.1 us,  4.1 sy,  0.0 ni, 40.8 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  53565 eunji     20   0   58.5g  14.9g 976164 R  1250  47.7   9:39.37 python
%Cpu: 56.1 us,  3.5 sy,  0.0 ni, 40.4 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  53565 eunji     20   0   58.5g  14.9g 976164 R 966.7  47.7   9:39.66 python
%Cpu: 59.0 us,  2.6 sy,  0.0 ni, 38.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  53565 eunji     20   0   58.5g  14.9g 976164 R 950.0  47.7   9:39.85 python
%Cpu: 58.5 us,  1.9 sy,  0.0 ni, 39.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  53565 eunji     20   0   58.5g  14.9g 976164 R 900.0  47.7   9:40.12 python
%Cpu: 57.9 us,  2.6 sy,  0.0 ni, 39.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  53565 eunji     20   0   58.5g  14.9g 976164 R 950.0  47.7   9:40.31 python
%Cpu: 57.7 us,  1.9 sy,  0.0 ni, 40.4 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  53565 eunji     20   0   58.5g  14.9g 976164 R  1300  47.7   9:40.57 python
%Cpu: 82.6 us,  4.3 sy,  0.0 ni, 13.0 id,  0
