timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2025/12/18 21:54:37.294, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:38.294, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:39.294, NVIDIA GeForce RTX 3080, 58 %, 29 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:40.294, NVIDIA GeForce RTX 3080, 72 %, 54 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:41.295, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9821 MiB, 10240 MiB
2025/12/18 21:54:42.295, NVIDIA GeForce RTX 3080, 71 %, 36 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:43.295, NVIDIA GeForce RTX 3080, 58 %, 28 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:44.296, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:45.297, NVIDIA GeForce RTX 3080, 31 %, 11 %, 9811 MiB, 10240 MiB
2025/12/18 21:54:46.298, NVIDIA GeForce RTX 3080, 53 %, 27 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:47.301, NVIDIA GeForce RTX 3080, 53 %, 23 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:48.301, NVIDIA GeForce RTX 3080, 74 %, 59 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:49.302, NVIDIA GeForce RTX 3080, 65 %, 33 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:50.303, NVIDIA GeForce RTX 3080, 64 %, 43 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:51.304, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:52.304, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:53.306, NVIDIA GeForce RTX 3080, 62 %, 29 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:54.307, NVIDIA GeForce RTX 3080, 60 %, 36 %, 9803 MiB, 10240 MiB
2025/12/18 21:54:55.308, NVIDIA GeForce RTX 3080, 65 %, 28 %, 9810 MiB, 10240 MiB
2025/12/18 21:54:56.308, NVIDIA GeForce RTX 3080, 78 %, 56 %, 9802 MiB, 10240 MiB
2025/12/18 21:54:57.309, NVIDIA GeForce RTX 3080, 45 %, 15 %, 9813 MiB, 10240 MiB
2025/12/18 21:54:58.310, NVIDIA GeForce RTX 3080, 61 %, 33 %, 9802 MiB, 10240 MiB
2025/12/18 21:54:59.310, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:00.311, NVIDIA GeForce RTX 3080, 73 %, 51 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:01.313, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:02.314, NVIDIA GeForce RTX 3080, 59 %, 26 %, 9770 MiB, 10240 MiB
2025/12/18 21:55:03.314, NVIDIA GeForce RTX 3080, 50 %, 19 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:04.314, NVIDIA GeForce RTX 3080, 74 %, 52 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:05.316, NVIDIA GeForce RTX 3080, 64 %, 31 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:06.316, NVIDIA GeForce RTX 3080, 69 %, 45 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:07.316, NVIDIA GeForce RTX 3080, 67 %, 35 %, 9780 MiB, 10240 MiB
2025/12/18 21:55:08.316, NVIDIA GeForce RTX 3080, 64 %, 37 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:09.317, NVIDIA GeForce RTX 3080, 60 %, 20 %, 9820 MiB, 10240 MiB
2025/12/18 21:55:10.319, NVIDIA GeForce RTX 3080, 68 %, 34 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:11.320, NVIDIA GeForce RTX 3080, 58 %, 18 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:12.320, NVIDIA GeForce RTX 3080, 59 %, 24 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:13.322, NVIDIA GeForce RTX 3080, 78 %, 57 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:14.322, NVIDIA GeForce RTX 3080, 63 %, 29 %, 9810 MiB, 10240 MiB
2025/12/18 21:55:15.323, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:16.332, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:17.333, NVIDIA GeForce RTX 3080, 58 %, 23 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:18.333, NVIDIA GeForce RTX 3080, 78 %, 58 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:19.333, NVIDIA GeForce RTX 3080, 69 %, 36 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:20.334, NVIDIA GeForce RTX 3080, 75 %, 59 %, 9780 MiB, 10240 MiB
2025/12/18 21:55:21.334, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:22.334, NVIDIA GeForce RTX 3080, 67 %, 46 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:23.336, NVIDIA GeForce RTX 3080, 61 %, 32 %, 9810 MiB, 10240 MiB
2025/12/18 21:55:24.336, NVIDIA GeForce RTX 3080, 69 %, 49 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:25.337, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9820 MiB, 10240 MiB
2025/12/18 21:55:26.339, NVIDIA GeForce RTX 3080, 52 %, 22 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:27.339, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9820 MiB, 10240 MiB
2025/12/18 21:55:28.339, NVIDIA GeForce RTX 3080, 53 %, 24 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:29.339, NVIDIA GeForce RTX 3080, 58 %, 27 %, 9778 MiB, 10240 MiB
2025/12/18 21:55:30.340, NVIDIA GeForce RTX 3080, 73 %, 54 %, 9780 MiB, 10240 MiB
2025/12/18 21:55:31.340, NVIDIA GeForce RTX 3080, 52 %, 25 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:32.343, NVIDIA GeForce RTX 3080, 39 %, 14 %, 9820 MiB, 10240 MiB
2025/12/18 21:55:33.344, NVIDIA GeForce RTX 3080, 62 %, 45 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:34.344, NVIDIA GeForce RTX 3080, 62 %, 34 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:35.345, NVIDIA GeForce RTX 3080, 53 %, 27 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:36.345, NVIDIA GeForce RTX 3080, 31 %, 10 %, 9814 MiB, 10240 MiB
2025/12/18 21:55:37.347, NVIDIA GeForce RTX 3080, 42 %, 21 %, 9780 MiB, 10240 MiB
2025/12/18 21:55:38.348, NVIDIA GeForce RTX 3080, 63 %, 31 %, 9812 MiB, 10240 MiB
2025/12/18 21:55:39.350, NVIDIA GeForce RTX 3080, 35 %, 11 %, 9810 MiB, 10240 MiB
2025/12/18 21:55:40.350, NVIDIA GeForce RTX 3080, 40 %, 21 %, 9802 MiB, 10240 MiB
2025/12/18 21:55:41.351, NVIDIA GeForce RTX 3080, 37 %, 16 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:42.352, NVIDIA GeForce RTX 3080, 45 %, 13 %, 9815 MiB, 10240 MiB
2025/12/18 21:55:43.353, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:44.353, NVIDIA GeForce RTX 3080, 46 %, 19 %, 9803 MiB, 10240 MiB
2025/12/18 21:55:45.353, NVIDIA GeForce RTX 3080, 40 %, 18 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:46.354, NVIDIA GeForce RTX 3080, 39 %, 14 %, 9795 MiB, 10240 MiB
2025/12/18 21:55:47.354, NVIDIA GeForce RTX 3080, 56 %, 34 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:48.354, NVIDIA GeForce RTX 3080, 64 %, 33 %, 9821 MiB, 10240 MiB
2025/12/18 21:55:49.354, NVIDIA GeForce RTX 3080, 66 %, 46 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:50.357, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:51.357, NVIDIA GeForce RTX 3080, 58 %, 41 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:52.357, NVIDIA GeForce RTX 3080, 67 %, 36 %, 9811 MiB, 10240 MiB
2025/12/18 21:55:53.357, NVIDIA GeForce RTX 3080, 47 %, 26 %, 9803 MiB, 10240 MiB
2025/12/18 21:55:54.358, NVIDIA GeForce RTX 3080, 63 %, 30 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:55.358, NVIDIA GeForce RTX 3080, 62 %, 37 %, 9803 MiB, 10240 MiB
2025/12/18 21:55:56.358, NVIDIA GeForce RTX 3080, 52 %, 21 %, 9813 MiB, 10240 MiB
2025/12/18 21:55:57.358, NVIDIA GeForce RTX 3080, 48 %, 17 %, 9803 MiB, 10240 MiB
2025/12/18 21:55:58.358, NVIDIA GeForce RTX 3080, 66 %, 36 %, 9821 MiB, 10240 MiB
2025/12/18 21:55:59.359, NVIDIA GeForce RTX 3080, 57 %, 25 %, 9813 MiB, 10240 MiB
2025/12/18 21:56:00.359, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9803 MiB, 10240 MiB
2025/12/18 21:56:01.361, NVIDIA GeForce RTX 3080, 69 %, 34 %, 9813 MiB, 10240 MiB
2025/12/18 21:56:02.362, NVIDIA GeForce RTX 3080, 67 %, 48 %, 9813 MiB, 10240 MiB
2025/12/18 21:56:03.362, NVIDIA GeForce RTX 3080, 68 %, 34 %, 9821 MiB, 10240 MiB
2025/12/18 21:56:04.363, NVIDIA GeForce RTX 3080, 63 %, 29 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:05.363, NVIDIA GeForce RTX 3080, 47 %, 14 %, 9820 MiB, 10240 MiB
2025/12/18 21:56:06.363, NVIDIA GeForce RTX 3080, 66 %, 41 %, 9813 MiB, 10240 MiB
2025/12/18 21:56:07.363, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9803 MiB, 10240 MiB
2025/12/18 21:56:08.363, NVIDIA GeForce RTX 3080, 69 %, 34 %, 9780 MiB, 10240 MiB
2025/12/18 21:56:09.364, NVIDIA GeForce RTX 3080, 43 %, 15 %, 9802 MiB, 10240 MiB
2025/12/18 21:56:10.364, NVIDIA GeForce RTX 3080, 55 %, 23 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:11.364, NVIDIA GeForce RTX 3080, 74 %, 55 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:12.365, NVIDIA GeForce RTX 3080, 63 %, 28 %, 9819 MiB, 10240 MiB
2025/12/18 21:56:13.366, NVIDIA GeForce RTX 3080, 61 %, 28 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:14.366, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9800 MiB, 10240 MiB
2025/12/18 21:56:15.368, NVIDIA GeForce RTX 3080, 59 %, 23 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:16.368, NVIDIA GeForce RTX 3080, 77 %, 55 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:17.369, NVIDIA GeForce RTX 3080, 69 %, 34 %, 9818 MiB, 10240 MiB
2025/12/18 21:56:18.370, NVIDIA GeForce RTX 3080, 56 %, 22 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:19.370, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9800 MiB, 10240 MiB
2025/12/18 21:56:20.371, NVIDIA GeForce RTX 3080, 68 %, 33 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:21.371, NVIDIA GeForce RTX 3080, 65 %, 48 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:22.372, NVIDIA GeForce RTX 3080, 67 %, 34 %, 9819 MiB, 10240 MiB
2025/12/18 21:56:23.373, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9811 MiB, 10240 MiB
2025/12/18 21:56:24.373, NVIDIA GeForce RTX 3080, 54 %, 18 %, 9801 MiB, 10240 MiB
2025/12/18 21:56:25.374, NVIDIA GeForce RTX 3080, 62 %, 28 %, 9811 MiB, 10240 MiB
2025/12/18 21:56:26.374, NVIDIA GeForce RTX 3080, 73 %, 57 %, 9811 MiB, 10240 MiB
2025/12/18 21:56:27.376, NVIDIA GeForce RTX 3080, 58 %, 28 %, 9787 MiB, 10240 MiB
2025/12/18 21:56:28.376, NVIDIA GeForce RTX 3080, 51 %, 21 %, 9811 MiB, 10240 MiB
2025/12/18 21:56:29.376, NVIDIA GeForce RTX 3080, 57 %, 20 %, 9801 MiB, 10240 MiB
2025/12/18 21:56:30.377, NVIDIA GeForce RTX 3080, 39 %, 17 %, 9811 MiB, 10240 MiB
2025/12/18 21:56:31.377, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9815 MiB, 10240 MiB
2025/12/18 21:56:32.378, NVIDIA GeForce RTX 3080, 55 %, 23 %, 9811 MiB, 10240 MiB
2025/12/18 21:56:33.378, NVIDIA GeForce RTX 3080, 51 %, 16 %, 9801 MiB, 10240 MiB
2025/12/18 21:56:34.380, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9819 MiB, 10240 MiB
2025/12/18 21:56:35.381, NVIDIA GeForce RTX 3080, 62 %, 36 %, 9811 MiB, 10240 MiB
2025/12/18 21:56:36.381, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9801 MiB, 10240 MiB
2025/12/18 21:56:37.382, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9777 MiB, 10240 MiB
2025/12/18 21:56:38.383, NVIDIA GeForce RTX 3080, 63 %, 42 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:39.384, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9820 MiB, 10240 MiB
2025/12/18 21:56:40.384, NVIDIA GeForce RTX 3080, 77 %, 53 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:41.386, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9820 MiB, 10240 MiB
2025/12/18 21:56:42.386, NVIDIA GeForce RTX 3080, 72 %, 49 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:43.386, NVIDIA GeForce RTX 3080, 58 %, 28 %, 9820 MiB, 10240 MiB
2025/12/18 21:56:44.386, NVIDIA GeForce RTX 3080, 65 %, 34 %, 9813 MiB, 10240 MiB
2025/12/18 21:56:45.387, NVIDIA GeForce RTX 3080, 48 %, 16 %, 9820 MiB, 10240 MiB
2025/12/18 21:56:46.387, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:47.388, NVIDIA GeForce RTX 3080, 49 %, 15 %, 9768 MiB, 10240 MiB
2025/12/18 21:56:48.388, NVIDIA GeForce RTX 3080, 46 %, 19 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:49.388, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9803 MiB, 10240 MiB
2025/12/18 21:56:50.389, NVIDIA GeForce RTX 3080, 73 %, 37 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:51.389, NVIDIA GeForce RTX 3080, 44 %, 15 %, 9780 MiB, 10240 MiB
2025/12/18 21:56:52.391, NVIDIA GeForce RTX 3080, 59 %, 26 %, 9810 MiB, 10240 MiB
2025/12/18 21:56:53.392, NVIDIA GeForce RTX 3080, 76 %, 55 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:54.393, NVIDIA GeForce RTX 3080, 70 %, 34 %, 9794 MiB, 10240 MiB
2025/12/18 21:56:55.394, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:56.394, NVIDIA GeForce RTX 3080, 54 %, 17 %, 9802 MiB, 10240 MiB
2025/12/18 21:56:57.395, NVIDIA GeForce RTX 3080, 54 %, 23 %, 9820 MiB, 10240 MiB
2025/12/18 21:56:58.395, NVIDIA GeForce RTX 3080, 75 %, 55 %, 9812 MiB, 10240 MiB
2025/12/18 21:56:59.395, NVIDIA GeForce RTX 3080, 69 %, 34 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:00.396, NVIDIA GeForce RTX 3080, 49 %, 23 %, 9813 MiB, 10240 MiB
2025/12/18 21:57:01.396, NVIDIA GeForce RTX 3080, 53 %, 27 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:02.397, NVIDIA GeForce RTX 3080, 74 %, 56 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:03.399, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:04.399, NVIDIA GeForce RTX 3080, 59 %, 33 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:05.400, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9802 MiB, 10240 MiB
2025/12/18 21:57:06.400, NVIDIA GeForce RTX 3080, 65 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:07.401, NVIDIA GeForce RTX 3080, 52 %, 21 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:08.403, NVIDIA GeForce RTX 3080, 51 %, 21 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:09.404, NVIDIA GeForce RTX 3080, 70 %, 51 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:10.404, NVIDIA GeForce RTX 3080, 55 %, 22 %, 9802 MiB, 10240 MiB
2025/12/18 21:57:11.405, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:12.405, NVIDIA GeForce RTX 3080, 57 %, 19 %, 9802 MiB, 10240 MiB
2025/12/18 21:57:13.406, NVIDIA GeForce RTX 3080, 37 %, 16 %, 9780 MiB, 10240 MiB
2025/12/18 21:57:14.406, NVIDIA GeForce RTX 3080, 49 %, 24 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:15.406, NVIDIA GeForce RTX 3080, 77 %, 58 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:16.407, NVIDIA GeForce RTX 3080, 53 %, 25 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:17.408, NVIDIA GeForce RTX 3080, 41 %, 16 %, 9770 MiB, 10240 MiB
2025/12/18 21:57:18.408, NVIDIA GeForce RTX 3080, 58 %, 24 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:19.410, NVIDIA GeForce RTX 3080, 39 %, 17 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:20.411, NVIDIA GeForce RTX 3080, 34 %, 11 %, 9802 MiB, 10240 MiB
2025/12/18 21:57:21.411, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:22.412, NVIDIA GeForce RTX 3080, 63 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:23.412, NVIDIA GeForce RTX 3080, 35 %, 11 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:24.412, NVIDIA GeForce RTX 3080, 56 %, 38 %, 9780 MiB, 10240 MiB
2025/12/18 21:57:25.416, NVIDIA GeForce RTX 3080, 41 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:26.418, NVIDIA GeForce RTX 3080, 34 %, 13 %, 9810 MiB, 10240 MiB
2025/12/18 21:57:27.419, NVIDIA GeForce RTX 3080, 31 %, 10 %, 9802 MiB, 10240 MiB
2025/12/18 21:57:28.420, NVIDIA GeForce RTX 3080, 69 %, 50 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:29.420, NVIDIA GeForce RTX 3080, 64 %, 30 %, 9821 MiB, 10240 MiB
2025/12/18 21:57:30.421, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9813 MiB, 10240 MiB
2025/12/18 21:57:31.421, NVIDIA GeForce RTX 3080, 54 %, 17 %, 9813 MiB, 10240 MiB
2025/12/18 21:57:32.422, NVIDIA GeForce RTX 3080, 67 %, 34 %, 9785 MiB, 10240 MiB
2025/12/18 21:57:33.422, NVIDIA GeForce RTX 3080, 57 %, 25 %, 9813 MiB, 10240 MiB
2025/12/18 21:57:34.424, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9803 MiB, 10240 MiB
2025/12/18 21:57:35.425, NVIDIA GeForce RTX 3080, 68 %, 33 %, 9821 MiB, 10240 MiB
2025/12/18 21:57:36.425, NVIDIA GeForce RTX 3080, 69 %, 50 %, 9813 MiB, 10240 MiB
2025/12/18 21:57:37.425, NVIDIA GeForce RTX 3080, 62 %, 26 %, 9803 MiB, 10240 MiB
2025/12/18 21:57:38.426, NVIDIA GeForce RTX 3080, 71 %, 36 %, 9779 MiB, 10240 MiB
2025/12/18 21:57:39.426, NVIDIA GeForce RTX 3080, 70 %, 50 %, 9813 MiB, 10240 MiB
2025/12/18 21:57:40.426, NVIDIA GeForce RTX 3080, 63 %, 28 %, 9802 MiB, 10240 MiB
2025/12/18 21:57:41.427, NVIDIA GeForce RTX 3080, 66 %, 35 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:42.428, NVIDIA GeForce RTX 3080, 62 %, 29 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:43.429, NVIDIA GeForce RTX 3080, 66 %, 37 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:44.429, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9803 MiB, 10240 MiB
2025/12/18 21:57:45.431, NVIDIA GeForce RTX 3080, 63 %, 30 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:46.432, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9802 MiB, 10240 MiB
2025/12/18 21:57:47.433, NVIDIA GeForce RTX 3080, 62 %, 31 %, 9812 MiB, 10240 MiB
2025/12/18 21:57:48.433, NVIDIA GeForce RTX 3080, 58 %, 19 %, 9780 MiB, 10240 MiB
2025/12/18 21:57:49.435, NVIDIA GeForce RTX 3080, 69 %, 33 %, 9779 MiB, 10240 MiB
2025/12/18 21:57:50.436, NVIDIA GeForce RTX 3080, 65 %, 35 %, 9780 MiB, 10240 MiB
2025/12/18 21:57:51.436, NVIDIA GeForce RTX 3080, 69 %, 36 %, 9768 MiB, 10240 MiB
2025/12/18 21:57:52.437, NVIDIA GeForce RTX 3080, 66 %, 34 %, 9827 MiB, 10240 MiB
2025/12/18 21:57:53.437, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9788 MiB, 10240 MiB
2025/12/18 21:57:54.437, NVIDIA GeForce RTX 3080, 67 %, 31 %, 9828 MiB, 10240 MiB
2025/12/18 21:57:55.438, NVIDIA GeForce RTX 3080, 77 %, 60 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:56.438, NVIDIA GeForce RTX 3080, 63 %, 29 %, 9810 MiB, 10240 MiB
2025/12/18 21:57:57.439, NVIDIA GeForce RTX 3080, 52 %, 22 %, 9820 MiB, 10240 MiB
2025/12/18 21:57:58.440, NVIDIA GeForce RTX 3080, 44 %, 12 %, 9811 MiB, 10240 MiB
2025/12/18 21:57:59.441, NVIDIA GeForce RTX 3080, 59 %, 28 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:00.441, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:01.441, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9796 MiB, 10240 MiB
2025/12/18 21:58:02.442, NVIDIA GeForce RTX 3080, 61 %, 36 %, 9788 MiB, 10240 MiB
2025/12/18 21:58:03.443, NVIDIA GeForce RTX 3080, 67 %, 34 %, 9566 MiB, 10240 MiB
2025/12/18 21:58:04.443, NVIDIA GeForce RTX 3080, 64 %, 43 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:05.443, NVIDIA GeForce RTX 3080, 58 %, 25 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:06.443, NVIDIA GeForce RTX 3080, 54 %, 26 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:07.444, NVIDIA GeForce RTX 3080, 39 %, 11 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:08.445, NVIDIA GeForce RTX 3080, 55 %, 24 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:09.445, NVIDIA GeForce RTX 3080, 48 %, 25 %, 9828 MiB, 10240 MiB
2025/12/18 21:58:10.445, NVIDIA GeForce RTX 3080, 68 %, 48 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:11.446, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:12.447, NVIDIA GeForce RTX 3080, 40 %, 13 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:13.447, NVIDIA GeForce RTX 3080, 61 %, 39 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:14.447, NVIDIA GeForce RTX 3080, 56 %, 26 %, 9828 MiB, 10240 MiB
2025/12/18 21:58:15.448, NVIDIA GeForce RTX 3080, 35 %, 12 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:16.448, NVIDIA GeForce RTX 3080, 47 %, 24 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:17.448, NVIDIA GeForce RTX 3080, 56 %, 30 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:18.448, NVIDIA GeForce RTX 3080, 35 %, 11 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:19.448, NVIDIA GeForce RTX 3080, 76 %, 60 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:20.449, NVIDIA GeForce RTX 3080, 48 %, 24 %, 9788 MiB, 10240 MiB
2025/12/18 21:58:21.449, NVIDIA GeForce RTX 3080, 37 %, 11 %, 9828 MiB, 10240 MiB
2025/12/18 21:58:22.449, NVIDIA GeForce RTX 3080, 41 %, 15 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:23.450, NVIDIA GeForce RTX 3080, 36 %, 15 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:24.451, NVIDIA GeForce RTX 3080, 58 %, 31 %, 9828 MiB, 10240 MiB
2025/12/18 21:58:25.453, NVIDIA GeForce RTX 3080, 42 %, 16 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:26.454, NVIDIA GeForce RTX 3080, 42 %, 20 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:27.455, NVIDIA GeForce RTX 3080, 51 %, 21 %, 9828 MiB, 10240 MiB
2025/12/18 21:58:28.456, NVIDIA GeForce RTX 3080, 45 %, 16 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:29.457, NVIDIA GeForce RTX 3080, 54 %, 28 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:30.457, NVIDIA GeForce RTX 3080, 63 %, 29 %, 9828 MiB, 10240 MiB
2025/12/18 21:58:31.458, NVIDIA GeForce RTX 3080, 41 %, 12 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:32.458, NVIDIA GeForce RTX 3080, 74 %, 59 %, 9820 MiB, 10240 MiB
2025/12/18 21:58:33.458, NVIDIA GeForce RTX 3080, 67 %, 35 %, 9821 MiB, 10240 MiB
2025/12/18 21:58:34.459, NVIDIA GeForce RTX 3080, 50 %, 17 %, 9810 MiB, 10240 MiB
2025/12/18 21:58:35.461, NVIDIA GeForce RTX 3080, 67 %, 43 %, 9821 MiB, 10240 MiB
2025/12/18 21:58:36.463, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9747 MiB, 10240 MiB
